Device,geo:long,geo:lat,Perception,Timestamp
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Device 8,-2.11841707,53.25129274,5,2018-06-09 15:08:48
Device 8,-2.11841707,53.25129274,4,2018-06-09 15:11:25
Device 8,-2.11841707,53.25129274,5,2018-06-09 15:11:55
Device 8,-2.1208618,53.252075,5,2018-06-09 15:13:06
Device 8,-2.12123915,53.25240395,4,2018-06-09 15:15:57
Device 8,-2.1212316,53.25237974,5,2018-06-09 15:16:36
Device 8,-2.12121697,53.25120037,4,2018-06-09 15:19:21
Device 8,-2.12127471,53.25116257,5,2018-06-09 15:20:19
Device 8,-2.12105606,53.25019329,5,2018-06-09 15:21:53
Device 8,-2.12103684,53.25019531,5,2018-06-09 15:22:28
Device 8,-2.11953034,53.24991092,2,2018-06-09 15:24:27
Device 8,-2.11953293,53.24990502,5,2018-06-09 15:25:06
Device 8,-2.11855212,53.25082076,4,2018-06-09 15:27:21
Device 8,-2.11855203,53.2508261,5,2018-06-09 15:27:54
Device 8,-2.11682377,53.25171981,2,2018-06-09 15:30:52
Device 8,-2.11699796,53.2519587,5,2018-06-09 15:31:58
Device 8,-2.11706862,53.2520419,5,2018-06-09 15:32:07
Device 8,-2.11708087,53.25205151,1,2018-06-09 15:32:34
Device 8,-2.11700151,53.25205242,5,2018-06-09 15:32:58
Device 8,-2.11700422,53.2520372,5,2018-06-09 15:33:20
Device 8,-2.11849198,53.25157503,4,2018-06-09 15:36:00
Device 8,-2.11853182,53.25158869,5,2018-06-09 15:36:34
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Device 9,-2.1184191,53.2514132,5,2018-06-09 14:47:07
Device 9,-2.1184191,53.2514132,4,2018-06-09 14:47:51
Device 9,-2.11847155,53.25118218,4,2018-06-09 14:48:55
Device 9,-2.11836156,53.25127354,4,2018-06-09 15:05:13
Device 9,-2.11836207,53.2512733,4,2018-06-09 15:05:26
Device 9,-2.11896577,53.25149597,4,2018-06-09 15:09:54
Device 9,-2.11961086,53.25175122,5,2018-06-09 15:11:00
Device 9,-2.11984671,53.25184693,5,2018-06-09 15:11:26
Device 9,-2.11983109,53.25187803,5,2018-06-09 15:11:51
Device 9,-2.11983051,53.25187833,5,2018-06-09 15:12:41
Device 9,-2.11983051,53.25187833,4,2018-06-09 15:12:54
Device 9,-2.12120546,53.25238639,4,2018-06-09 15:16:09
Device 9,-2.1212256,53.25239709,5,2018-06-09 15:16:29
Device 9,-2.1212256,53.25239709,5,2018-06-09 15:16:52
Device 9,-2.12123298,53.25197053,4,2018-06-09 15:17:48
Device 9,-2.12126761,53.25123606,4,2018-06-09 15:19:27
Device 9,-2.12126053,53.25123165,5,2018-06-09 15:19:35
Device 9,-2.12126078,53.25123125,5,2018-06-09 15:19:56
Device 9,-2.12104796,53.25019048,5,2018-06-09 15:22:04
Device 9,-2.12101694,53.25020548,5,2018-06-09 15:22:31
Device 9,-2.12100675,53.25020836,5,2018-06-09 15:22:49
Device 9,-2.11950532,53.24990855,2,2018-06-09 15:24:33
Device 9,-2.11949355,53.24990403,5,2018-06-09 15:24:58
Device 9,-2.11961196,53.24990417,5,2018-06-09 15:25:15
Device 9,-2.11933094,53.24994286,5,2018-06-09 15:25:44
Device 9,-2.11888591,53.25025975,4,2018-06-09 15:26:20
Device 9,-2.11847459,53.25075454,5,2018-06-09 15:27:24
Device 9,-2.11847194,53.25075446,5,2018-06-09 15:27:56
Device 9,-2.11847194,53.25075446,5,2018-06-09 15:28:12
Device 9,-2.11828284,53.25127809,5,2018-06-09 15:29:02
Device 9,-2.11676761,53.25167151,1,2018-06-09 15:30:52
Device 9,-2.11676204,53.25167324,4,2018-06-09 15:31:22
Device 9,-2.11676295,53.25184932,5,2018-06-09 15:31:57
Device 9,-2.11696411,53.25209744,2,2018-06-09 15:32:32
Device 9,-2.11696174,53.25209485,4,2018-06-09 15:33:32
Device 9,-2.11696174,53.25209485,5,2018-06-09 15:33:46
Device 9,-2.11831268,53.2515614,5,2018-06-09 15:36:26
Device 9,-2.11840278,53.25155326,5,2018-06-09 15:36:40
Device 9,-2.11842628,53.25157212,5,2018-06-09 15:37:17
Device 9,-2.11842628,53.25157212,5,2018-06-09 15:37:54
,,,,
Device 9,4.3086057,50.866084,5,2018-09-20 8:54:10
Device 9,4.3086057,50.866084,1,2018-09-20 8:55:13
Device 9,4.3086057,50.866084,5,2018-09-20 8:55:57
Device 9,4.3086057,50.866084,4,2018-09-20 8:58:02
Device 9,4.3086057,50.866084,5,2018-09-20 8:58:12
Device 9,4.3086057,50.866084,5,2018-09-20 8:59:42
Device 9,4.3086057,50.866084,2,2018-09-20 9:00:25
Device 9,4.30906216,50.86653197,5,2018-09-20 9:01:12
Device 9,4.3071321,50.8670042,4,2018-09-20 9:04:30
Device 9,4.30709369,50.8669696,4,2018-09-20 9:05:07
Device 9,4.30528914,50.86679847,4,2018-09-20 9:07:15
Device 9,4.30502813,50.8667514,5,2018-09-20 9:07:28
Device 9,4.304974,50.86668982,4,2018-09-20 9:08:42
Device 9,4.30501121,50.86598773,2,2018-09-20 9:11:05
Device 9,4.30502318,50.86595962,5,2018-09-20 9:12:43
Device 9,4.30496549,50.86597986,5,2018-09-20 9:13:00
Device 9,4.30619938,50.86492196,5,2018-09-20 9:16:14
Device 9,4.30620757,50.86490648,5,2018-09-20 9:16:46
Device 9,4.30621307,50.86490708,5,2018-09-20 9:16:54
Device 9,4.30623222,50.86491369,4,2018-09-20 9:17:19
Device 9,4.30631105,50.86488854,4,2018-09-20 9:18:26
Device 9,4.30838531,50.86502349,4,2018-09-20 9:21:25
Device 9,4.30839012,50.86499693,4,2018-09-20 9:21:51
Device 9,4.31043516,50.86557435,1,2018-09-20 9:24:41
,,,,
,,,,
Device 9,4.3524462,50.8409696,4,2018-12-07 9:48:43
Device 9,4.3517163,50.8412029,5,2018-12-07 9:50:26
Device 9,4.3517163,50.8412029,4,2018-12-07 9:50:51
Device 9,4.3525544,50.8412667,4,2018-12-07 9:51:21
Device 9,4.3525256,50.8412644,5,2018-12-07 9:51:29
Device 9,4.3525511,50.84127,4,2018-12-07 9:51:46
Device 9,4.3525092,50.8412783,5,2018-12-07 9:51:53
Device 9,4.3525107,50.8412623,4,2018-12-07 9:52:13
Device 9,4.3525107,50.8412623,5,2018-12-07 9:52:41
Device 9,4.3525107,50.8412623,4,2018-12-07 9:53:10
Device 9,4.3525107,50.8412623,5,2018-12-07 9:53:17
Device 9,4.3525107,50.8412623,2,2018-12-07 9:55:38
Device 9,4.3519497,50.8415016,5,2018-12-07 9:56:57
Device 9,4.351029,50.8421074,5,2018-12-07 9:58:57
Device 9,4.3510275,50.8421115,5,2018-12-07 9:59:03
Device 9,4.351026,50.8421158,5,2018-12-07 9:59:34
Device 9,4.3510651,50.8420992,2,2018-12-07 10:00:17
Device 9,4.3510805,50.842132,5,2018-12-07 10:00:49
Device 9,4.3510897,50.8421242,4,2018-12-07 10:01:25
Device 9,4.3513282,50.841886,4,2018-12-07 10:02:18
Device 9,4.3537242,50.8414302,5,2018-12-07 10:05:18
Device 9,4.3537964,50.8414384,1,2018-12-07 10:06:02
Device 9,4.3538141,50.8414252,1,2018-12-07 10:06:18
Device 9,4.353833,50.8414233,5,2018-12-07 10:06:30
Device 9,4.3538532,50.841427,5,2018-12-07 10:06:48
Device 9,4.3538541,50.8414342,5,2018-12-07 10:06:58
Device 9,4.3538763,50.841433,5,2018-12-07 10:07:18
Device 9,4.3538466,50.841417,4,2018-12-07 10:07:41
Device 9,4.3561678,50.8396858,4,2018-12-07 10:11:48
Device 9,4.3563189,50.8396651,4,2018-12-07 10:12:25
Device 9,4.3563189,50.8396651,5,2018-12-07 10:12:32
Device 9,4.3563318,50.8396665,5,2018-12-07 10:13:06
Device 9,4.3563696,50.8396551,5,2018-12-07 10:13:52
Device 9,4.3563533,50.8396764,5,2018-12-07 10:14:14
Device 9,4.3563682,50.8396759,5,2018-12-07 10:14:45
Device 9,4.3560555,50.8396607,4,2018-12-07 10:15:16
Device 9,4.3538049,50.8393166,4,2018-12-07 10:19:11
Device 9,4.3537795,50.8393375,5,2018-12-07 10:19:31
Device 9,4.3537491,50.8393745,2,2018-12-07 10:20:49
Device 9,4.3537479,50.8393793,5,2018-12-07 10:21:12
Device 9,4.3550589,50.8403896,5,2018-12-07 10:24:18
Device 9,4.3550689,50.8403878,5,2018-12-07 10:24:30
Device 9,4.3550821,50.8403871,5,2018-12-07 10:25:30
Device 9,4.355116,50.840425,5,2018-12-07 10:26:08
Device 9,4.3551489,50.8404087,5,2018-12-07 10:26:37
Device 9,4.355162,50.8404104,5,2018-12-07 10:26:46
Device 9,4.3539077,50.8410097,5,2018-12-07 10:30:01
Device 9,4.3537927,50.8410456,5,2018-12-07 10:30:24
Device 9,4.3537336,50.8410575,5,2018-12-07 10:30:47
Device 9,4.3536518,50.8410524,5,2018-12-07 10:31:46
Device 9,4.3519807,50.8412274,2,2018-12-07 10:45:32
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
